term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.LVA],-9.402637452577085,0.7945486201583579,-11.833935915341579,2.606278016764184e-32,354,0.6402494574353262,177
C(iso3)[T.MAR],-6.225234395247663,1.4542338104536385,-4.280765823554702,1.8625126589412007e-05,354,0.6402494574353262,177
C(iso3)[T.MCO],4.8630015051532824,0.3539775475929072,13.738163728807992,5.9977759906563224e-43,354,0.6402494574353262,177
C(iso3)[T.MDA],-9.64919401632895,0.7342428028261387,-13.14169370021565,1.899274526498477e-39,354,0.6402494574353262,177
C(iso3)[T.MDG],-6.8056297523189535,1.4055643935469089,-4.8419195759115,1.2859081187110224e-06,354,0.6402494574353262,177
C(iso3)[T.MEX],-7.894170051572236,0.7478668920008715,-10.555581663004059,4.7866563577445247e-26,354,0.6402494574353262,177
C(iso3)[T.MLI],-7.740468177772428,1.4154746625682662,-5.468461133545099,4.539595797122168e-08,354,0.6402494574353262,177
C(iso3)[T.MLT],-3.9838661818305305,0.6655809579063224,-5.985547114151728,2.156636817869129e-09,354,0.6402494574353262,177
C(iso3)[T.MMR],-15.181986542875192,1.8126353757282565,-8.375642860206,5.4923233179385135e-17,354,0.6402494574353262,177
C(iso3)[T.MNG],-7.635442207758697,0.929529075870628,-8.214312393194463,2.13383415833017e-16,354,0.6402494574353262,177
C(iso3)[T.MOZ],-7.7753610542253035,1.4057887805684368,-5.530959673103453,3.1848354452492626e-08,354,0.6402494574353262,177
C(iso3)[T.MRT],-7.5066484940647715,1.3452516905972471,-5.580107088162862,2.4037054823373904e-08,354,0.6402494574353262,177
C(iso3)[T.MUS],-5.350327605847068,0.8423003842218386,-6.352042223974505,2.1247497858644736e-10,354,0.6402494574353262,177
C(iso3)[T.MWI],-8.529931843233806,1.3586678346366345,-6.2781583737978695,3.426068386593012e-10,354,0.6402494574353262,177
C(iso3)[T.MYS],-5.714493476315288,0.8946741144642517,-6.3872346186490905,1.6891238592301775e-10,354,0.6402494574353262,177
C(iso3)[T.NAM],-8.20502283563363,0.8351028639814524,-9.825164287564775,8.773086669915222e-23,354,0.6402494574353262,177
C(iso3)[T.NER],-4.663731339716882,1.5588408142357577,-2.9917944777468106,0.0027734290813766524,354,0.6402494574353262,177
C(iso3)[T.NGA],-8.447347224690406,1.4185924328373671,-5.9547386755719725,2.6048771929926488e-09,354,0.6402494574353262,177
C(iso3)[T.NIC],-4.401815759592538,1.772856792865679,-2.4828941498863877,0.013031980562943555,354,0.6402494574353262,177
C(iso3)[T.NLD],-4.844396165985603,1.086999766098376,-4.456667165048105,8.324369358846499e-06,354,0.6402494574353262,177
C(iso3)[T.NOR],-7.757195202145132,0.8075197116983818,-9.60619919212887,7.527649922550745e-22,354,0.6402494574353262,177
C(iso3)[T.NPL],-6.123530895628044,1.302724568122748,-4.700556852514246,2.5945300771463415e-06,354,0.6402494574353262,177
C(iso3)[T.NZL],-6.40212415333196,1.0709068181052033,-5.978227092306206,2.255791273699815e-09,354,0.6402494574353262,177
C(iso3)[T.OMN],-6.476107031556654,1.0404829996599614,-6.224135361820521,4.842188952294297e-10,354,0.6402494574353262,177
C(iso3)[T.PAK],-5.414506201622358,1.5647580235037926,-3.4602833922514376,0.0005396071696303597,354,0.6402494574353262,177
C(iso3)[T.PAN],1.950055834106358,0.818694665981146,2.3819085614407394,0.01722317347240534,354,0.6402494574353262,177
C(iso3)[T.PER],-7.312302915092264,1.122553908733392,-6.513988199767558,7.318124876472763e-11,354,0.6402494574353262,177
C(iso3)[T.PHL],-4.801673269818472,1.4344924473107268,-3.3472977001867594,0.0008160352430645674,354,0.6402494574353262,177
C(iso3)[T.PNG],-8.49602107693158,1.472759414964612,-5.768777296959752,7.984874066337411e-09,354,0.6402494574353262,177
C(iso3)[T.POL],-7.568246725920669,0.5476333073049359,-13.819916767236512,1.932932112157453e-43,354,0.6402494574353262,177
C(iso3)[T.PRI],-9.959530649519108,0.5598545153783552,-17.789497764054577,8.524047769251988e-71,354,0.6402494574353262,177
C(iso3)[T.PRT],-5.529250189249886,0.5138495062455904,-10.760446632806968,5.291309082913809e-27,354,0.6402494574353262,177
C(iso3)[T.PRY],-12.01272460548733,0.7384798384102693,-16.2668281253923,1.6972485829294262e-59,354,0.6402494574353262,177
C(iso3)[T.PSE],-6.157672072069408,1.0119569605550216,-6.08491498362949,1.1655313989730305e-09,354,0.6402494574353262,177
C(iso3)[T.QAT],-7.8969823258766905,1.4442919512524484,-5.467718849384056,4.558641906234625e-08,354,0.6402494574353262,177
C(iso3)[T.ROU],-9.147799901183486,0.5847810514637672,-15.643119554379542,3.7014228691693966e-55,354,0.6402494574353262,177
C(iso3)[T.RUS],-11.395162482915477,0.5096435514391046,-22.359083031146806,9.851600749310639e-111,354,0.6402494574353262,177
C(iso3)[T.RWA],-1.5678220549491388,1.532102387357656,-1.0233141517735553,0.30615933471999845,354,0.6402494574353262,177
C(iso3)[T.SAU],-1.9112147527209242,1.3782060349971919,-1.386740954682308,0.16552076749101052,354,0.6402494574353262,177
C(iso3)[T.SDN],-12.804920603846922,1.5551652557306157,-8.233800592356456,1.813654945751212e-16,354,0.6402494574353262,177
C(iso3)[T.SEN],-6.2051006801423405,1.537544349446196,-4.035721429679306,5.4434772825257044e-05,354,0.6402494574353262,177
C(iso3)[T.SGP],-3.30160111499051,1.2542495888536656,-2.6323318295906657,0.008480099341631341,354,0.6402494574353262,177
C(iso3)[T.SLB],-12.657204918876326,1.315252097490968,-9.623405994198192,6.368666151393379e-22,354,0.6402494574353262,177
C(iso3)[T.SLE],-5.421030036054497,1.5161435317874472,-3.5755388077693477,0.0003495073227255743,354,0.6402494574353262,177
C(iso3)[T.SLV],-4.26148866333913,1.1936536730714589,-3.5701215180561117,0.0003568156634691812,354,0.6402494574353262,177
C(iso3)[T.SMR],-0.569713634522937,0.6360994425943596,-0.8956361165784628,0.3704471397685586,354,0.6402494574353262,177
C(iso3)[T.SOM],-8.218272898529943,1.4238929244040646,-5.771693051968426,7.84789779148574e-09,354,0.6402494574353262,177
C(iso3)[T.SRB],-7.509796585073716,0.22594609675994604,-33.23711581108842,3.133958981400493e-242,354,0.6402494574353262,177
C(iso3)[T.SUR],-13.159855222583968,0.7219163798607628,-18.229057533120567,3.0350634683833456e-74,354,0.6402494574353262,177
C(iso3)[T.SVK],-11.343218746206235,0.8147196491684434,-13.922849114764658,4.601875084907894e-44,354,0.6402494574353262,177
