term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.SWE],-5.126736957757185,0.120318707736604,-42.6096411289622,0.0,337,0.9951380189482316,169
C(iso3)[T.SWZ],21.385590769577746,0.151334419128859,141.31346254660173,0.0,337,0.9951380189482316,169
C(iso3)[T.SYR],0.8963419554495844,0.07159252816575998,12.520048927092802,5.799938508948533e-36,337,0.9951380189482316,169
C(iso3)[T.TCD],-11.798029242172321,0.04869731892012159,-242.27266518562706,0.0,337,0.9951380189482316,169
C(iso3)[T.TGO],-11.143411302682296,0.14064633977341343,-79.23001281536905,0.0,337,0.9951380189482316,169
C(iso3)[T.THA],-12.221427358304107,0.13309161721504265,-91.82717600130553,0.0,337,0.9951380189482316,169
C(iso3)[T.TJK],-1.0894458772835824,0.024829045091641022,-43.877880653990864,0.0,337,0.9951380189482316,169
C(iso3)[T.TKM],-9.136373982231442,0.2107334213158907,-43.355125756421714,0.0,337,0.9951380189482316,169
C(iso3)[T.TLS],-11.313189272271828,0.1173926407168397,-96.37051524856768,0.0,337,0.9951380189482316,169
C(iso3)[T.TON],-11.136796149155002,0.2009609317934273,-55.41771751239086,0.0,337,0.9951380189482316,169
C(iso3)[T.TTO],-9.082726872416815,0.25054200832777357,-36.252311271227086,9.137771875433878e-288,337,0.9951380189482316,169
C(iso3)[T.TUN],2.4531036340723054,0.21886090452549464,11.208505417588405,3.70394792381366e-29,337,0.9951380189482316,169
C(iso3)[T.TUR],-2.0227589754448485,0.12221241003524765,-16.55117491637272,1.570083787512496e-61,337,0.9951380189482316,169
C(iso3)[T.TZA],-10.224995110482919,0.05751727264341303,-177.77260013482055,0.0,337,0.9951380189482316,169
C(iso3)[T.UGA],-10.22832438654722,0.18605082478320475,-54.97596905827076,0.0,337,0.9951380189482316,169
C(iso3)[T.UKR],-4.018539024115095,0.3016179736441484,-13.32327439098906,1.6950688875685884e-40,337,0.9951380189482316,169
C(iso3)[T.URY],-4.6845630901242306,0.2014683700070454,-23.252102004698852,1.3545567018275712e-119,337,0.9951380189482316,169
C(iso3)[T.USA],-8.889645523216185,0.21120811438417395,-42.08950754158286,0.0,337,0.9951380189482316,169
C(iso3)[T.UZB],-8.256771448604276,0.0818384136560763,-100.89114731992646,0.0,337,0.9951380189482316,169
C(iso3)[T.VEN],-7.006720541852359,0.18041801645012406,-38.836035777997495,0.0,337,0.9951380189482316,169
C(iso3)[T.VIR],0.39010959991953637,0.15044122477680766,2.593103057345466,0.00951142643991326,337,0.9951380189482316,169
C(iso3)[T.VNM],-11.471322578939697,0.21434643775239778,-53.51767306807679,0.0,337,0.9951380189482316,169
C(iso3)[T.VUT],-8.153824481507076,0.04886281855198653,-166.8717590008033,0.0,337,0.9951380189482316,169
C(iso3)[T.YEM],4.7570217057091675,0.018871446252767786,252.07510023305593,0.0,337,0.9951380189482316,169
C(iso3)[T.ZAF],20.329090987571423,0.1247384093679499,162.9737872286413,0.0,337,0.9951380189482316,169
C(iso3)[T.ZMB],-7.545646408561266,0.05197695537680282,-145.1729204579164,0.0,337,0.9951380189482316,169
C(iso3)[T.ZWE],-3.5890684259698915,0.18412894386071915,-19.49214692006692,1.279966811221287e-84,337,0.9951380189482316,169
stringency_index_mean,0.01167886234152277,0.006333053284516246,1.8441124394257908,0.06516675541976202,337,0.9951380189482316,169
cases_pm_mean,-0.0001395927952475636,0.000264274294950834,-0.5282117781206592,0.5973523554552244,337,0.9951380189482316,169
deaths_pm_mean,0.039703720108282374,0.06821966336754015,0.5819981827581686,0.5605679049277573,337,0.9951380189482316,169
